productId,productNumber,sameProductDifferentSizes,productNameBold,productNameThin,productNumberShort,assortment,customerOrderSupplySource,customCategoryTitle,categoryLevel1,categoryLevel2,categoryLevel3,categoryLevel4,assortmentText,vintage,grapes,isNewVintage,country,originLevel2,originLevel1,originLevel3,originLevel4,originLevel5,brandOrigin,bottleCode,bottleText,packagingTypeCode,packagingLevel1,volume,parcelFillFactor,seal,vatCode,recycleFee,priceExclVat,priceInclVat,priceInclVatExclRecycleFee,priorPrice,comparisonPrice,originalSellStartDate,productLaunchDate,sellStartTime,producerName,producerDescription,production,cultivationArea,harvest,soil,supplierName,isSupplierTemporaryNotAvailable,isSupplierNotAvailable,backInStockAtSupplier,isDiscontinued,isTemporaryOutOfStock,isCompletelyOutOfStock,isOutOfStockAtDepot,restrictedParcelQuantity,isDefaultProduct,isRegionalRestricted,isNewInAssortment,isWebLaunch,isLimitedEdition,isHidden,isSearchable,isInAnyStoreSearchAssortment,isStoreOrderApplicable,isHomeOrderApplicable,isAgentOrderApplicable,usage,alcoholPercentage,tastingDate,tasteSymbols,tasteClockGroup,tasteClockGroupBitter,tasteClockGroupSmokiness,tasteClockBitter,tasteClockFruitacid,tasteClockBody,tasteClockRoughness,tasteClockSweetness,tasteClockCasque,tasteClockSmokiness,color,taste,aroma,rawMaterial,sugarContent,sugarContentGramPer100ml,additives,storage,preservable,isManufacturingCountry,isOrganic,isLightWeightBottle,isGlutenFree,isEthical,ethicalLabel,isKosher,isNaturalWine,isVeganFriendly,isInSelectedAssortment,isClimateSmartPackaging,isSustainableChoice,isDepotDelivered,availableNumberOfStores,additionalInformation,didYouKnowInformation,images,productNutritionHeaders,ingredients,allergens,tasteClocks,isDKI,supplyChainRestrictedParcelQuantity,supplyChainRestrictedParcelQuantityThreshold,navigationItems
24548289,3554715,[],Floda Pilsner,Bearded Rabbit Brewery,35547,TSLS,depot_transit,"Öl, Ljus lager, Pilsner - tysk stil",Öl,Ljus lager,Pilsner - tysk stil,,Lokalt & Småskaligt,,,False,Sverige,Göteborgs stad,Västra Götalands län,,,,,Burk,Burk,CNG,Burk,330,0.5,,1,1,20.8,26,25,,75.76,2021-02-01T00:00:00,2021-02-01T00:00:00,10:00:00,Bearded Rabbit Brewery,,,,,,Bearded Rabbit Brewery AB,False,False,,False,False,False,True,,True,True,False,False,False,False,True,True,False,False,False,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av fisk och ljust kött.",5,2020-12-21T00:00:00,Sällskapsdryck;Fisk;Fågel;Fläsk;,Måttlig beska,,,5,,5,,2,1,,Gul färg.,"Maltig smak med inslag av knäckebröd, citrusskal och örter.","Maltig doft med inslag av knäckebröd, aprikos och örter.",Kornmalt och humle.,,,,,,True,False,False,False,False,,False,False,False,True,True,False,False,9, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24548289/24548289', 'fileType': None, 'size': None}]",[],,Kornmalt,"[{'key': 'TasteClockBitter', 'value': 5}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockSweetness', 'value': 2}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ljus lager', 'friendlyURL': 'ol/ljus-lager'}, {'text': 'Pilsner - tysk stil', 'friendlyURL': 'ol/ljus-lager/pilsner-tysk-stil'}]"
24548390,1128303,[],Samuel Smith,The Famous Taddy Porter,11283,FSN,depot,"Öl, Torr porter och stout",Öl,Porter & Stout,Torr porter och stout,,Fast sortiment,,,False,Storbritannien,,,,,,,Flaska,Flaska,BO,Flaska,355,0.5,,1,0,19.12,23.9,23.9,,67.32,2022-09-01T00:00:00,2022-09-01T00:00:00,10:00:00,Samuel Smith Old Brewery,"Samuel Smith Brewery grundades 1758 i Yorkshire, England. Bryggeriet lagrar sina öl på fat och har eget tunnbinderi. Lokalt distribuerar man sin öl med hjälp av häst och vagn och man driver även en egen pub.
Samuel Smith brygger sin fruktöl på hantverksmässigt vis i det gamla bryggeriet Melbourn Bros’ All Saints Brewery, i Stamford. Bryggeriet etablerades 1825, och utrustades med en ångmaskin för att driva maltkvarnen och paddlarna i mältningstunnan. Ångmaskinen är restaurerad och används än idag i bryggeriet.","Porter eller stout är ett väldigt mörkt varmjäst öl och färgen kan ibland uppfattas som svart. Den mörka färgen kommer från den hårt rostade malten, vilket också ger ölet en rostad smak som påminner om pumpernickel, kaffe och mörk choklad. Torr porter och stout har ingen sötma och beskan är måttlig till tydlig.",,,,Brill & Co AB,True,False,2022-12-12T00:00:00,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C som sällskapsdryck eller till rätter av fläsk- eller lammkött, smakrika vegetariska rätter eller till ostron.",5,2020-12-29T00:00:00,Fläsk;Grönsaker;Sällskapsdryck;Skaldjur;,Måttlig beska,,,4,,6,,1,1,,Brunsvart färg.,"Nyanserad, maltig smak med inslag av kavring, kakao, tobak, torkad frukt, kaffe, örter och pomerans.","Nyanserad, maltig doft med inslag av kavring, kakao, tobak, torkad frukt, kaffe och pomerans.","Kornmalt, rörsocker och humle.",,,,,,True,False,False,False,False,,False,False,False,True,False,False,True,217,Producenten uppger att detta är veganvänligt.,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24548390/24548390', 'fileType': None, 'size': None}]",[],,Kornmalt,"[{'key': 'TasteClockBitter', 'value': 4}, {'key': 'TasteClockBody', 'value': 6}, {'key': 'TasteClockSweetness', 'value': 1}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Porter & Stout', 'friendlyURL': 'ol/porter-stout'}, {'text': 'Torr porter och stout', 'friendlyURL': 'ol/porter-stout/torr-porter-och-stout'}]"
24548428,3555003,[],Lilla Edet Bryggeri,StorLaxen,35550,TSLS,depot_transit,"Öl, Ale, Amerikansk pale ale (APA)",Öl,Ale,Amerikansk pale ale (APA),,Lokalt & Småskaligt,,,False,Sverige,Lilla Edets kommun,Västra Götalands län,,,,,Flaska,Flaska,BO,Flaska,330,0.5,,1,0,22.72,28.4,28.4,,86.06,2021-02-01T00:00:00,2021-02-01T00:00:00,10:00:00,Grästorps Bryggeri,,,,,,Grästorps Bryggeri AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av fläsk- och lammkött.",5.6,2020-12-21T00:00:00,Lamm;Fläsk;Sällskapsdryck;,Tydlig beska,,,7,,6,,2,1,,"Oklar, brungul färg.","Fruktig smak med tydlig beska, inslag av torkade aprikoser, tallkåda, passionsfrukt och apelsinskal.","Fruktig doft med inslag av mango, tallkåda, passionsfrukt och apelsin.",,,,,,,True,False,False,False,False,,False,False,False,True,False,False,True,9, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24548428/24548428', 'fileType': None, 'size': None}]",[],,Kornmalt,"[{'key': 'TasteClockBitter', 'value': 7}, {'key': 'TasteClockBody', 'value': 6}, {'key': 'TasteClockSweetness', 'value': 2}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'Amerikansk pale ale (APA)', 'friendlyURL': 'ol/ale/amerikansk-pale-ale-apa'}]"
24548437,3555114,[],Hop Notch,Unicorn Sauce NEIPA,35551,TSLS,depot_transit,"Öl, Ale, New England IPA/Hazy IPA",Öl,Ale,New England IPA/Hazy IPA,,Lokalt & Småskaligt,,,False,Sverige,Vaxholm kommun,Stockholms län,,,,,Burk,Burk,CNG,Burk,440,0.5,,1,1,37.52,46.9,45.9,,104.32,2021-03-01T00:00:00,2021-03-01T00:00:00,10:00:00,Hop Notch Brewing,,,,,,Great Brands AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,Serveras vid 8-10°C som sällskapsdryck eller till rätter av ljust kött eller smakrika vegetariska rätter.,6.5,2020-12-17T00:00:00,Sällskapsdryck;Fågel;Fläsk;Grönsaker;,Måttlig beska,,,6,,7,,2,1,,"Oklar, gul färg.","Humlearomatisk, fruktig smak med inslag av passionsfrukt, ananas, ljust bröd, färska örter, nektarin och apelsinskal.","Humlearomatisk, fruktig doft med inslag av passionsfrukt, ananas, ljust bröd, färska örter och apelsinskal.","Kornmalt, havre, vete och humle.",,,,,,True,False,False,False,False,,False,False,False,True,True,False,True,7, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24548437/24548437', 'fileType': None, 'size': None}]",[],,"Kornmalt, Havremalt,Vetemalt","[{'key': 'TasteClockBitter', 'value': 6}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockSweetness', 'value': 2}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'New England IPA/Hazy IPA', 'friendlyURL': 'ol/ale/new-england-ipa-hazy-ipa'}]"
24548439,3168303,[],Zorn-öl,Mora Bryggeri AB,31683,TSLS,depot_transit,"Öl, Ale, Altbier",Öl,Ale,Altbier,,Lokalt & Småskaligt,,,False,Sverige,Mora kommun,Dalarnas län,,,,,Flaska,Flaska,BO,Flaska,330,0.5,,1,0,20,25,25,,75.76,2021-02-01T00:00:00,2021-02-01T00:00:00,10:00:00,Mora Bryggeri,,,,,,Mora Bryggeri,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av ljust kött.",5,2020-12-18T00:00:00,Fågel;Fläsk;Sällskapsdryck;,Tydlig beska,,,7,,6,,1,1,,"Något oklar, gulbrun färg.","Maltig smak med tydlig beska, inslag av knäckebröd, örter, aprikos och apelsinskal.","Maltig doft med inslag av ljust bröd, örter, aprikos och apelsin.","Kornmalt, vete och humle.",,,,,,True,False,False,False,False,,False,False,False,True,False,False,True,10, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24548439/24548439', 'fileType': None, 'size': None}]",[],,Kornmalt,"[{'key': 'TasteClockBitter', 'value': 7}, {'key': 'TasteClockBody', 'value': 6}, {'key': 'TasteClockSweetness', 'value': 1}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'Altbier', 'friendlyURL': 'ol/ale/altbier'}]"
24548450,3555303,[],XXX,Belgian Tripel,35553,BS,supplier,"Öl, Ale, Trippel",Öl,Ale,Trippel,,Ordervaror,,,False,Sverige,,,,,,,Flaska,Flaska,BO,Flaska,330,0.5,,1,0,31.52,39.4,39.4,,119.39,2021-02-01T00:00:00,2021-02-01T00:00:00,10:00:00,En Aleigen Brewery,,,,,,En Aleigen Brewery,False,False,,False,False,False,True,24,True,False,False,False,False,False,True,False,True,True,True,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av lamm- och nötkött.",8,2020-12-18T00:00:00,Lamm;Nöt;Sällskapsdryck;,Måttlig beska,,,6,,7,,2,1,,"Mörk, gul färg.","Nyanserad, fruktig smak med inslag av torkade aprikoser, peppar, honung, ljust bröd och apelsin.","Nyanserad, fruktig doft med inslag av torkade aprikoser, kryddpeppar, honung, ljust bröd och pomerans.",,,,,,,True,False,False,False,False,,False,False,False,False,False,False,False,0, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24548450/24548450', 'fileType': None, 'size': None}]",[],,Kornmalt,"[{'key': 'TasteClockBitter', 'value': 6}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockSweetness', 'value': 2}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'Trippel', 'friendlyURL': 'ol/ale/trippel'}]"
24548457,3555703,[],Vismarlövs Brygghus,New England IPA,35557,TSLS,depot_transit,"Öl, Ale, New England IPA/Hazy IPA",Öl,Ale,New England IPA/Hazy IPA,,Lokalt & Småskaligt,,,False,Sverige,Lunds kommun,Skåne län,,,,,Flaska,Flaska,BO,Flaska,330,0.5,,1,0,27.12,33.9,33.9,,102.73,2021-02-01T00:00:00,2021-02-01T00:00:00,10:00:00,Vismarlövs Brygghus,,,,,,Vismarlövs Brygghus AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av lamm- och nötkött.",5.7,2020-12-16T00:00:00,Lamm;Nöt;Sällskapsdryck;,Tydlig beska,,,7,,7,,2,1,,"Oklar, mörk, gul färg.","Fruktig smak med tydlig beska, inslag av aprikos, ananas, mango, tallkåda och grapefrukt.","Fruktig doft med inslag av torkade aprikoser, honung, mango, tallkåda och apelsin.",,,,,,,False,False,False,False,False,,False,False,False,True,False,False,True,4, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24548457/24548457', 'fileType': None, 'size': None}]",[],,"Kornmalt, vetemalt, havre","[{'key': 'TasteClockBitter', 'value': 7}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockSweetness', 'value': 2}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'New England IPA/Hazy IPA', 'friendlyURL': 'ol/ale/new-england-ipa-hazy-ipa'}]"
24548460,3555903,[],Vismarlövs Brygghus,IPA,35559,TSLS,depot_transit,"Öl, Ale, India pale ale (IPA)",Öl,Ale,India pale ale (IPA),,Lokalt & Småskaligt,,,False,Sverige,Lunds kommun,Skåne län,,,,,Flaska,Flaska,BO,Flaska,330,0.5,,1,0,22.32,27.9,27.9,,84.55,2021-02-01T00:00:00,2021-02-01T00:00:00,10:00:00,Vismarlövs Brygghus,,,,,,Vismarlövs Brygghus AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av lamm- och nötkött.",6,2020-12-16T00:00:00,Lamm;Nöt;Sällskapsdryck;,Tydlig beska,,,8,,7,,2,1,,"Oklar, gulbrun färg.","Humlearomatisk smak med tydlig beska, inslag av apelsinmarmelad, tallkåda, passionsfrukt, ananas och grapefrukt.","Humlearomatisk doft med inslag av apelsinmarmelad, tallkåda, ananas och grapefrukt.","Kornmalt, vetemalt och humle.",,,,,,False,False,False,False,False,,False,False,False,True,False,False,True,4, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24548460/24548460', 'fileType': None, 'size': None}]",[],,"Kornmalt, vetemalt","[{'key': 'TasteClockBitter', 'value': 8}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockSweetness', 'value': 2}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'India pale ale (IPA)', 'friendlyURL': 'ol/ale/india-pale-ale-ipa'}]"
24548466,3556203,[],Stamsjö,Repslagar IPA,35562,TSLS,depot_transit,"Öl, Ale, India pale ale (IPA)",Öl,Ale,India pale ale (IPA),,Lokalt & Småskaligt,,,False,Sverige,Lerums kommun,Västra Götalands län,,,,,Flaska,Flaska,BO,Flaska,330,0.5,Kronkapsyl,1,0,23.6,29.5,29.5,,89.39,2021-02-01T00:00:00,2021-02-01T00:00:00,10:00:00,Stamsjö Bryggeri,,,,,,Cramant AB,False,True,,False,False,False,True,,True,True,False,False,False,False,True,True,False,False,False,"Serveras vid 8-10°C som sällskapsdryck, eller till rätter av lamm- och nötkött.",5.9,2020-12-17T00:00:00,Lamm;Nöt;Sällskapsdryck;,Tydlig beska,,,7,,7,,1,1,,"Oklar, mörk, gul färg.","Humlearomatisk smak med tydlig beska, inslag av mango, rosmarin, passionsfrukt och grapefrukt.","Humlearomatisk doft med inslag av mango, rosmarin, passionsfrukt och apelsin.","Korn, vete, havre och humle.",,,,,,True,False,False,False,False,,False,False,False,True,False,False,False,1, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24548466/24548466', 'fileType': None, 'size': None}]",[],,"Korn,Vete och Havre","[{'key': 'TasteClockBitter', 'value': 7}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockSweetness', 'value': 1}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'India pale ale (IPA)', 'friendlyURL': 'ol/ale/india-pale-ale-ipa'}]"
24548476,3556403,[],Mohawk,Grand Cru On the Rocks,35564,BS,supplier,"Öl, Övrig syrlig öl",Öl,Syrlig öl,Övrig syrlig öl,,Ordervaror,,,False,Sverige,Göteborgs stad,Västra Götalands län,,,,,Flaska,Flaska,BO,Flaska,375,0.5,,1,0,79.92,99.9,99.9,,266.4,2021-03-01T00:00:00,2021-03-01T00:00:00,10:00:00,Mohawk Brewing Company,,,,,,AB Mohawk Brewing Company,False,False,,False,False,False,True,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 6-8°C till rätter av ljust kött, eller som sällskapsdryck.",7.1,2020-12-18T00:00:00,Fågel;Fläsk;Sällskapsdryck;,Liten beska,,,3,,6,,1,4,,"Oklar, mörk, brunröd färg.","Nyanserad, mycket syrlig smak med inslag av fat, torkad frukt, nötter, maltvinäger, farinsocker, halm och pomerans.","Nyanserad doft med inslag av fat, torkad frukt, nötter, maltvinäger, farinsocker och honung.",,,,,,,False,False,False,False,False,,False,False,False,False,False,False,False,5, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24548476/24548476', 'fileType': None, 'size': None}]",[],,"Kornmalt, Vetemalt","[{'key': 'TasteClockBitter', 'value': 3}, {'key': 'TasteClockBody', 'value': 6}, {'key': 'TasteClockSweetness', 'value': 1}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Syrlig öl', 'friendlyURL': 'ol/syrlig-ol'}, {'text': 'Övrig syrlig öl', 'friendlyURL': 'ol/syrlig-ol/ovrig-syrlig-ol'}]"
24549122,1171901,[],Amleto,Rossa Doppio Malto,11719,BS,supplier,"Öl, Ljus lager, Ljus bocköl",Öl,Ljus lager,Ljus bocköl,,Ordervaror,,,False,Italien,,,,,,,Flaska,Flaska,BO,Flaska,500,1,,1,0,35.12,43.9,43.9,,87.8,2021-01-26T00:00:00,2021-01-26T00:00:00,10:00:00,Hausbrandt Trieste 1892 S.p.A,,,,,,Verissima AB,True,False,2049-12-31T00:00:00,False,True,False,True,12,True,False,False,False,False,False,True,False,True,True,True,"Serveras vid 8-10°C som sällskapsdryck eller till rätter av fläsk- eller lammkött, eller till smakrika vegetariska rätter.",6.5,2020-12-29T00:00:00,Grönsaker;Fläsk;Lamm;Sällskapsdryck;,Måttlig beska,,,5,,7,,2,1,,"Något oklar, brunröd färg.","Nyanserad, maltig smak med inslag av knäck, torkad frukt, kryddor, mörkt bröd, nötter och pomerans.","Nyanserad, maltig doft med inslag av knäck, torkad frukt, kryddor, mörkt bröd och pomerans.",,,,,,,True,False,False,False,False,,False,False,False,False,False,False,False,0, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24549122/24549122', 'fileType': None, 'size': None}]",[],,KORNMALT,"[{'key': 'TasteClockBitter', 'value': 5}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockSweetness', 'value': 2}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ljus lager', 'friendlyURL': 'ol/ljus-lager'}, {'text': 'Ljus bocköl', 'friendlyURL': 'ol/ljus-lager/ljus-bockol'}]"
24550403,1176203,[],Nils Oscar,Biére de Påsk,11762,TSS,depot,"Öl, Ale, Dubbel",Öl,Ale,Dubbel,,Säsong,,,False,Sverige,,,,,,,Flaska,Flaska,BO,Flaska,330,0.5,,1,0,18.32,22.9,22.9,,69.39,2021-03-15T00:00:00,2021-03-15T00:00:00,10:00:00,Nils Oscar,,,,,,Nils Oscar AB,True,False,2049-12-31T00:00:00,False,False,False,True,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C som sällskapsdryck, till vegetariska rätter eller till rätter av lamm- eller nötkött.",6.8,2021-02-16T00:00:00,Grönsaker;Lamm;Nöt;Sällskapsdryck;,Måttlig beska,,,5,,7,,3,1,,Rödbrun färg.,"Fruktig smak med liten sötma, inslag av torkade aprikoser, apelsinskal, banankaka och sirap.","Fruktig doft med inslag av torkade aprikoser, apelsinskal, banankaka och sirap.",,,,,,,True,False,False,False,False,,False,False,False,True,False,False,False,1, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24550403/24550403', 'fileType': None, 'size': None}]",[],,kornmalt,"[{'key': 'TasteClockBitter', 'value': 5}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockSweetness', 'value': 3}]",True,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'Dubbel', 'friendlyURL': 'ol/ale/dubbel'}]"
24550485,1158501,[],Ocean Påsköl,Eko,11585,TSLS,depot_transit,"Öl, Ale, Engelsk pale ale och bitter",Öl,Ale,Engelsk pale ale och bitter,,Lokalt & Småskaligt,,,False,Sverige,,,,,,,Flaska,Flaska,BO,Flaska,500,1,,1,0,23.44,29.3,29.3,,58.6,2022-03-28T00:00:00,2022-03-28T00:00:00,10:00:00,Oceanbryggeriet,,,,,,Ocean Brewery AB,False,True,,False,False,False,True,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C som sällskapsdryck, till vegetariska rätter eller till rätter av fläsk- eller lammkött.",4.6,2022-02-15T00:00:00,Fläsk;Grönsaker;Lamm;Sällskapsdryck;,Tydlig beska,,,7,,6,,2,1,,Brungul färg.,"Maltig smak med tydlig beska, inslag av knäckebröd, apelsinskal, torkade aprikoser, pomerans och kryddor.","Maltig, fruktig doft med inslag av sirapslimpa, aprikos, smörkola, apelsin och kryddor.",,,,,,,True,True,False,False,False,,False,False,False,True,False,False,False,6, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24550485/24550485', 'fileType': None, 'size': None}]",[],,Kornmalt,"[{'key': 'TasteClockBitter', 'value': 7}, {'key': 'TasteClockBody', 'value': 6}, {'key': 'TasteClockSweetness', 'value': 2}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'Engelsk pale ale och bitter', 'friendlyURL': 'ol/ale/engelsk-pale-ale-och-bitter'}]"
24550486,1150803,[],Nääs,Mörk Lager Påsköl,11508,TSS,depot,"Öl, Mörk lager, Dunkel",Öl,Mellanmörk & Mörk lager,Dunkel,,Säsong,,,False,Sverige,,,,,,,Flaska,Flaska,BO,Flaska,330,0.5,,1,0,15.92,19.9,19.9,,60.3,2021-03-15T00:00:00,2022-03-28T00:00:00,10:00:00,Nääs Gårdsbryggeri,,,,,,Nääs gårdsbryggeri,True,False,2023-02-27T00:00:00,False,False,False,True,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C som sällskapsdryck, till vegetariskt eller till rätter av fläsk- eller lammkött.",5.3,2022-02-15T00:00:00,Fläsk;Grönsaker;Lamm;Sällskapsdryck;,Måttlig beska,,,6,,6,,2,1,,Brunröd färg.,"Maltig smak med inslag av kavring, knäck, kryddor, choklad och pomerans.","Maltig doft med inslag av kavring, choklad, pomerans och kryddor.",,,,,,,True,True,False,False,False,,False,False,False,True,False,False,False,20, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24550486/24550486', 'fileType': None, 'size': None}]",[],,Kornmalt,"[{'key': 'TasteClockBitter', 'value': 6}, {'key': 'TasteClockBody', 'value': 6}, {'key': 'TasteClockSweetness', 'value': 2}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Mellanmörk & Mörk lager', 'friendlyURL': 'ol/mellanmork-mork-lager'}, {'text': 'Dunkel', 'friendlyURL': 'ol/mellanmork-mork-lager/dunkel'}]"
24552047,1175603,[],Innis & Gunn,Irish Whiskey Cask,11756,BS,supplier,"Öl, Söt porter och stout",Öl,Porter & Stout,Söt porter och stout,,Ordervaror,,,False,Storbritannien,,Skottland,,,,,Flaska,Flaska,BO,Flaska,330,0.5,,1,0,16.72,20.9,20.9,22,63.33,2021-04-13T00:00:00,2021-04-13T00:00:00,10:00:00,Innis & Gunn,,,,,,TOMP Beer Wine & Spirits AB,False,False,,False,False,False,False,12,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 12-14°C som sällskapsdryck, eller till rätter av mörkt kött.",6.1,2022-04-11T00:00:00,Nöt;Vilt;Sällskapsdryck;,Måttlig beska,,,6,,7,,6,4,,Brunsvart färg.,"Nyanserad, maltig smak med sötma, inslag av fat, fruktkaka, kaffe, katrinplommon, choklad, nötter, pomerans och vanilj.","Nyanserad, maltig doft med inslag av fat, fruktkaka, kaffe, katrinplommon, choklad, nötter och vanilj.",,,,,,,True,False,False,False,False,,False,False,False,False,False,False,False,35, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24552047/24552047', 'fileType': None, 'size': None}]",[],,"Kornmalt, Havre","[{'key': 'TasteClockBitter', 'value': 6}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockSweetness', 'value': 6}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Porter & Stout', 'friendlyURL': 'ol/porter-stout'}, {'text': 'Söt porter och stout', 'friendlyURL': 'ol/porter-stout/sot-porter-och-stout'}]"
24554058,5002315,[],Smögenbryggar'n,Halv Storm India Brown Ale,50023,TSLS,depot_transit,"Öl, Ale, Brown ale",Öl,Ale,Brown ale,,Lokalt & Småskaligt,,,False,Sverige,Sotenäs kommun,Västra Götalands län,,,,,Burk,Burk,CNG,Burk,330,0.5,Burklock,1,1,24.72,30.9,29.9,,90.61,2021-05-03T00:00:00,2021-05-03T00:00:00,10:00:00,Smögen Ale,,,,,,Smögen Ale AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 10-12°C som sällskapsdryck, eller till rätter av lamm- och nötkött.",6.2,2021-04-07T00:00:00,Lamm;Nöt;Sällskapsdryck;,Tydlig beska,,,7,,7,,2,1,,Brunröd färg.,"Nyanserad smak med tydlig beska, inslag av mörkt knäckebröd, torkad frukt, kryddor, lakrits, kakao och blåstång.","Nyanserad doft med inslag av mörkt knäckebröd, torkad frukt, farinsocker, lakrits och blåstång.","Kornmalt, blåstång och humle av sorterna mosaic, citra, nelson sauvin och pacific gem.",,,,,,True,False,False,False,False,,False,False,False,True,True,False,True,8, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/24554058/24554058', 'fileType': None, 'size': None}]",[],,kornmalt,"[{'key': 'TasteClockBitter', 'value': 7}, {'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockSweetness', 'value': 2}]",False,,,"[{'text': 'Öl', 'friendlyURL': 'ol'}, {'text': 'Ale', 'friendlyURL': 'ol/ale'}, {'text': 'Brown ale', 'friendlyURL': 'ol/ale/brown-ale'}]"
