productId,link
7387101,https://www.systembolaget.se/produkt/vin/cune-7387101/
7558801,https://www.systembolaget.se/produkt/vin/cune-7558801/
7108501,https://www.systembolaget.se/produkt/vin/el-copero-7108501/
7070801,https://www.systembolaget.se/produkt/vin/bertoldi-manuele-7070801/
7587501,https://www.systembolaget.se/produkt/vin/gustave-lorentz-7587501/
7575601,https://www.systembolaget.se/produkt/vin/gustave-lorentz-7575601/
7407301,https://www.systembolaget.se/produkt/vin/gustave-lorentz-7407301/
7212901,https://www.systembolaget.se/produkt/vin/rust-en-vrede-estate-7212901/
7278201,https://www.systembolaget.se/produkt/vin/piemonte-7278201/
7499701,https://www.systembolaget.se/produkt/vin/allegrini-7499701/
7180801,https://www.systembolaget.se/produkt/vin/louis-jadot-7180801/
640501,https://www.systembolaget.se/produkt/vin/graevina-640501/
7452901,https://www.systembolaget.se/produkt/vin/antolini-7452901/
7608201,https://www.systembolaget.se/produkt/vin/entis-7608201/
7472401,https://www.systembolaget.se/produkt/vin/valpolicella-ripasso-classico-superiore-7472401/
762301,https://www.systembolaget.se/produkt/vin/gato-negro-762301/
646301,https://www.systembolaget.se/produkt/vin/penfolds-koonunga-hill-646301/
7472501,https://www.systembolaget.se/produkt/vin/calvet-reserve-7472501/
7786501,https://www.systembolaget.se/produkt/vin/louis-bouillot-7786501/
7113401,https://www.systembolaget.se/produkt/vin/corte-adami-7113401/
7505001,https://www.systembolaget.se/produkt/vin/las-ocho-7505001/
772306,https://www.systembolaget.se/produkt/vin/diebolt-vallois-772306/
7558601,https://www.systembolaget.se/produkt/vin/catch-release-7558601/
7513101,https://www.systembolaget.se/produkt/vin/chablis-7513101/
7693601,https://www.systembolaget.se/produkt/vin/la-crema-7693601/
7632301,https://www.systembolaget.se/produkt/vin/baigorri-7632301/
7639901,https://www.systembolaget.se/produkt/vin/la-crema-7639901/
7630802,https://www.systembolaget.se/produkt/vin/villa-righetti-7630802/
33,https://www.systembolaget.se/produkt/vin/la-rocca-33-7044501/
7148801,https://www.systembolaget.se/produkt/vin/sensazioni-7148801/
7064209,https://www.systembolaget.se/produkt/vin/godelia-del-bierzo-mixlada-7064209/
7714101,https://www.systembolaget.se/produkt/vin/pierre-olivier-7714101/
7687401,https://www.systembolaget.se/produkt/vin/biecher-schaal-7687401/
7697901,https://www.systembolaget.se/produkt/vin/le-roi-7697901/
7616501,https://www.systembolaget.se/produkt/vin/le-gessaie-7616501/
7671901,https://www.systembolaget.se/produkt/vin/kleine-zalze-7671901/
7679301,https://www.systembolaget.se/produkt/vin/belsazar-7679301/
7605001,https://www.systembolaget.se/produkt/vin/belsazar-7605001/
7486301,https://www.systembolaget.se/produkt/vin/crozes-hermitage-7486301/
7945201,https://www.systembolaget.se/produkt/vin/cornas-7945201/
7508701,https://www.systembolaget.se/produkt/vin/barolo-7508701/
7300301,https://www.systembolaget.se/produkt/vin/barolo-boscareto-7300301/
7905602,https://www.systembolaget.se/produkt/vin/chablis-7905602/
7116101,https://www.systembolaget.se/produkt/vin/vordy-7116101/
7795701,https://www.systembolaget.se/produkt/vin/cristian-senez-7795701/
7974201,https://www.systembolaget.se/produkt/vin/trispol-7974201/
7999701,https://www.systembolaget.se/produkt/vin/medolago-albani-7999701/
7757901,https://www.systembolaget.se/produkt/vin/aviva-pink-gold-7757901/
1651001,https://www.systembolaget.se/produkt/vin/via-maipo-1651001/
754501,https://www.systembolaget.se/produkt/vin/mot-chandon-754501/
762801,https://www.systembolaget.se/produkt/vin/pongrcz-762801/
7723901,https://www.systembolaget.se/produkt/vin/deutz-7723901/
7723902,https://www.systembolaget.se/produkt/vin/deutz-7723902/
7723906,https://www.systembolaget.se/produkt/vin/deutz-7723906/
671601,https://www.systembolaget.se/produkt/vin/the-econic-671601/
7031501,https://www.systembolaget.se/produkt/vin/chablis-7031501/
7147201,https://www.systembolaget.se/produkt/vin/bourgogne-rouge-7147201/
7146301,https://www.systembolaget.se/produkt/vin/bourgogne-blanc-7146301/
7610004,https://www.systembolaget.se/produkt/vin/pol-remy-7610004/
7396608,https://www.systembolaget.se/produkt/vin/zensa-7396608/
2,https://www.systembolaget.se/produkt/vin/mathelin-bonnebox-lada-2-7762609/
7495001,https://www.systembolaget.se/produkt/vin/saint-joseph-7495001/
7593101,https://www.systembolaget.se/produkt/vin/condrieu-7593101/
667,https://www.systembolaget.se/produkt/vin/noble-vines-667-661101/
7408301,https://www.systembolaget.se/produkt/vin/substance-7408301/
7606004,https://www.systembolaget.se/produkt/vin/jp-chenet-7606004/
7076504,https://www.systembolaget.se/produkt/vin/jp-chenet-7076504/
7208101,https://www.systembolaget.se/produkt/vin/callia-magna-7208101/
7369901,https://www.systembolaget.se/produkt/vin/sonnenmulde-7369901/
7402101,https://www.systembolaget.se/produkt/vin/pruno-7402101/
7385001,https://www.systembolaget.se/produkt/vin/brunello-di-montalcino-7385001/
7305401,https://www.systembolaget.se/produkt/vin/brunello-di-montalcino-7305401/
7562501,https://www.systembolaget.se/produkt/vin/emrich-schonleber-7562501/
7728201,https://www.systembolaget.se/produkt/vin/col-di-manza-7728201/
7417401,https://www.systembolaget.se/produkt/vin/ctes-du-rhne-7417401/
7188501,https://www.systembolaget.se/produkt/vin/il-valtenesi-7188501/
7562801,https://www.systembolaget.se/produkt/vin/batest-7562801/
7469201,https://www.systembolaget.se/produkt/vin/vouvray-7469201/
7465301,https://www.systembolaget.se/produkt/vin/ariddu-7465301/
7791801,https://www.systembolaget.se/produkt/vin/herve-dubois-7791801/
7516501,https://www.systembolaget.se/produkt/vin/pure-syrah-7516501/
293901,https://www.systembolaget.se/produkt/vin/jurtschitsch-293901/
225801,https://www.systembolaget.se/produkt/vin/la-galope-225801/
761301,https://www.systembolaget.se/produkt/vin/juli-navins-cava-organic-761301/
761501,https://www.systembolaget.se/produkt/vin/monte-rossa-761501/
228201,https://www.systembolaget.se/produkt/vin/cte-mas-228201/
7308401,https://www.systembolaget.se/produkt/vin/corton-7308401/
236608,https://www.systembolaget.se/produkt/vin/el-gran-botnico-236608/
200401,https://www.systembolaget.se/produkt/vin/cannonau-di-sardegna-200401/
7850201,https://www.systembolaget.se/produkt/vin/hacienda-zorita-7850201/
7222501,https://www.systembolaget.se/produkt/vin/schild-estate-7222501/
7539801,https://www.systembolaget.se/produkt/vin/schild-estate-7539801/
7625201,https://www.systembolaget.se/produkt/vin/roccolo-grassi-7625201/
7449901,https://www.systembolaget.se/produkt/vin/duckhorn-7449901/
7256201,https://www.systembolaget.se/produkt/vin/amarone-della-valpolicella-classico-7256201/
7530101,https://www.systembolaget.se/produkt/vin/bonazzi-badin-7530101/
7388001,https://www.systembolaget.se/produkt/vin/valpolicella-ripasso-classico-superiore-7388001/
7161001,https://www.systembolaget.se/produkt/vin/kwv-7161001/
7905801,https://www.systembolaget.se/produkt/vin/barbera-dasti-7905801/
8172303,https://www.systembolaget.se/produkt/vin/balt-8172303/
7389101,https://www.systembolaget.se/produkt/vin/11-minutes-7389101/
7617001,https://www.systembolaget.se/produkt/vin/maschio-prosecco-7617001/
7769006,https://www.systembolaget.se/produkt/vin/grand-marrenon-7769006/
7163401,https://www.systembolaget.se/produkt/vin/parducci-7163401/
7303601,https://www.systembolaget.se/produkt/vin/parducci-7303601/
7423401,https://www.systembolaget.se/produkt/vin/bergh-7423401/
7746601,https://www.systembolaget.se/produkt/vin/yuzu-shu-7746601/
7380301,https://www.systembolaget.se/produkt/vin/juwel-7380301/
7169901,https://www.systembolaget.se/produkt/vin/juwel-7169901/
7298101,https://www.systembolaget.se/produkt/vin/chianti-superiore-7298101/
7734901,https://www.systembolaget.se/produkt/vin/amarone-della-valpolicella-7734901/
7150802,https://www.systembolaget.se/produkt/vin/recioto-della-valpolicella-7150802/
7747301,https://www.systembolaget.se/produkt/vin/valpolicella-superiore-7747301/
7938701,https://www.systembolaget.se/produkt/vin/chteau-lhospitalet-7938701/
7713201,https://www.systembolaget.se/produkt/vin/gerard-bertrand-7713201/
7935306,https://www.systembolaget.se/produkt/vin/minuty-7935306/
499301,https://www.systembolaget.se/produkt/vin/crudo-499301/
7398801,https://www.systembolaget.se/produkt/vin/ctes-de-saumon-7398801/
7357001,https://www.systembolaget.se/produkt/vin/casa-marrone-7357001/
7520801,https://www.systembolaget.se/produkt/vin/pazzione-organic-red-7520801/
7258601,https://www.systembolaget.se/produkt/vin/saint-joseph-les-granilites-7258601/
7639501,https://www.systembolaget.se/produkt/vin/saint-joseph-les-granilites-7639501/
7557601,https://www.systembolaget.se/produkt/vin/montgras-7557601/
7635701,https://www.systembolaget.se/produkt/vin/savoia-7635701/
7516601,https://www.systembolaget.se/produkt/vin/gregoriano-7516601/
7640901,https://www.systembolaget.se/produkt/vin/miquel-pons-cava-7640901/
7655401,https://www.systembolaget.se/produkt/vin/martin-freixa-7655401/
7375201,https://www.systembolaget.se/produkt/vin/chteau-gassier-7375201/
7357601,https://www.systembolaget.se/produkt/vin/aveleda-7357601/
7976801,https://www.systembolaget.se/produkt/vin/villa-locatelli-7976801/
7942501,https://www.systembolaget.se/produkt/vin/villa-locatelli-7942501/
9618401,https://www.systembolaget.se/produkt/vin/martires-9618401/
255108,https://www.systembolaget.se/produkt/vin/99-rosas-255108/
216801,https://www.systembolaget.se/produkt/vin/chteau-de-la-violette-216801/
7862701,https://www.systembolaget.se/produkt/vin/morgon-7862701/
7863901,https://www.systembolaget.se/produkt/vin/chteau-la-croizille-7863901/
7669501,https://www.systembolaget.se/produkt/vin/umeshu-genshu-7669501/
243301,https://www.systembolaget.se/produkt/vin/moncaro-243301/
7321207,https://www.systembolaget.se/produkt/vin/echo-falls-7321207/
8766106,https://www.systembolaget.se/produkt/vin/gosset-8766106/
740506,https://www.systembolaget.se/produkt/vin/gosset-740506/
7642502,https://www.systembolaget.se/produkt/vin/berentsens-7642502/
8690902,https://www.systembolaget.se/produkt/vin/berentsens-8690902/
7405101,https://www.systembolaget.se/produkt/vin/chablis-7405101/
3093402,https://www.systembolaget.se/produkt/vin/vinter-3093402/
3094001,https://www.systembolaget.se/produkt/vin/rosenfrisk-3094001/
7412801,https://www.systembolaget.se/produkt/vin/bollo-7412801/
7495401,https://www.systembolaget.se/produkt/vin/ridgeview-7495401/
7571001,https://www.systembolaget.se/produkt/vin/ridgeview-7571001/
7581001,https://www.systembolaget.se/produkt/vin/pojega-7581001/
7655701,https://www.systembolaget.se/produkt/vin/regis-fliniaux-7655701/
7512401,https://www.systembolaget.se/produkt/vin/cavaliere-7512401/
7735301,https://www.systembolaget.se/produkt/vin/herve-dubois-7735301/
7091901,https://www.systembolaget.se/produkt/vin/michele-satta-7091901/
7797301,https://www.systembolaget.se/produkt/vin/louis-bouillot-7797301/
7157501,https://www.systembolaget.se/produkt/vin/maxim-riesling-7157501/
277201,https://www.systembolaget.se/produkt/vin/leva-277201/
220002,https://www.systembolaget.se/produkt/vin/chteau-la-varire-220002/
7733801,https://www.systembolaget.se/produkt/vin/mot-chandon-7733801/
7918001,https://www.systembolaget.se/produkt/vin/clos-pons-7918001/
225,https://www.systembolaget.se/produkt/vin/torello-225-7432801/
7643001,https://www.systembolaget.se/produkt/vin/huno-7643001/
7931601,https://www.systembolaget.se/produkt/vin/gruss-7931601/
7757101,https://www.systembolaget.se/produkt/vin/gruss-7757101/
7642101,https://www.systembolaget.se/produkt/vin/finca-rio-negro-7642101/
7637701,https://www.systembolaget.se/produkt/vin/enzo-bartoli-7637701/
591401,https://www.systembolaget.se/produkt/vin/ruppertsberger-hofstck-591401/
7474101,https://www.systembolaget.se/produkt/vin/diane-de-belgrave-7474101/
7299201,https://www.systembolaget.se/produkt/vin/corte-cariano-7299201/
7725401,https://www.systembolaget.se/produkt/vin/regis-fliniaux-7725401/
7288101,https://www.systembolaget.se/produkt/vin/rose-de-purcari-7288101/
7456301,https://www.systembolaget.se/produkt/vin/inici-7456301/
293108,https://www.systembolaget.se/produkt/vin/via-maipo-293108/
218401,https://www.systembolaget.se/produkt/vin/nivei-blanco-218401/
7753301,https://www.systembolaget.se/produkt/vin/castell-del-remei-7753301/
7441001,https://www.systembolaget.se/produkt/vin/governo-7441001/
7510001,https://www.systembolaget.se/produkt/vin/1270-7510001/
7529801,https://www.systembolaget.se/produkt/vin/1270-7529801/
7614901,https://www.systembolaget.se/produkt/vin/ironstone-7614901/
7794001,https://www.systembolaget.se/produkt/vin/enzo-bartoli-7794001/
7653001,https://www.systembolaget.se/produkt/vin/prosecco-7653001/
7413401,https://www.systembolaget.se/produkt/vin/philipp-kuhn-7413401/
8049902,https://www.systembolaget.se/produkt/vin/kuaijishan-8049902/
8056002,https://www.systembolaget.se/produkt/vin/kuaijishan-8056002/
555101,https://www.systembolaget.se/produkt/vin/groh-organic-555101/
7499301,https://www.systembolaget.se/produkt/vin/gabriel-meffre-7499301/
463704,https://www.systembolaget.se/produkt/vin/spring-village-463704/
7594001,https://www.systembolaget.se/produkt/vin/domaine-bernhard-reibel-7594001/
7301801,https://www.systembolaget.se/produkt/vin/santa-duc-7301801/
7761406,https://www.systembolaget.se/produkt/vin/guldkula-7761406/
7122301,https://www.systembolaget.se/produkt/vin/barbera-dasti-7122301/
7152701,https://www.systembolaget.se/produkt/vin/barbera-dalba-7152701/
7057101,https://www.systembolaget.se/produkt/vin/nebbiolo-dalba-7057101/
7718401,https://www.systembolaget.se/produkt/vin/villa-marcello-7718401/
7099301,https://www.systembolaget.se/produkt/vin/zyme-7099301/
7246301,https://www.systembolaget.se/produkt/vin/cornas-les-ruchets-7246301/
548708,https://www.systembolaget.se/produkt/vin/eugen-altschuh-pfalz-548708/
7254501,https://www.systembolaget.se/produkt/vin/zme-la-mattonara-riserva-7254501/
7284701,https://www.systembolaget.se/produkt/vin/zme-7284701/
7742501,https://www.systembolaget.se/produkt/vin/sublime-grand-cru-7742501/
7551201,https://www.systembolaget.se/produkt/vin/comte-hugues-de-la-bourdonnaye-7551201/
3277602,https://www.systembolaget.se/produkt/vin/klagshamns-rose-3277602/
7936301,https://www.systembolaget.se/produkt/vin/pasqua-7936301/
463801,https://www.systembolaget.se/produkt/vin/stellenbosch-reserve-463801/
787004,https://www.systembolaget.se/produkt/vin/prosecco-787004/
7944701,https://www.systembolaget.se/produkt/vin/sandstein-7944701/
7769501,https://www.systembolaget.se/produkt/vin/klangwerk-7769501/
7900801,https://www.systembolaget.se/produkt/vin/roschitz-7900801/
7178501,https://www.systembolaget.se/produkt/vin/gran-appasso-7178501/
7168001,https://www.systembolaget.se/produkt/vin/chteau-montus-7168001/
7616101,https://www.systembolaget.se/produkt/vin/barbera-dasti-stella-rossa-7616101/
7660401,https://www.systembolaget.se/produkt/vin/malpuesto-7660401/
464101,https://www.systembolaget.se/produkt/vin/cono-sur-464101/
7785601,https://www.systembolaget.se/produkt/vin/chic-barcelona-7785601/
7800601,https://www.systembolaget.se/produkt/vin/cattier-7800601/
7676301,https://www.systembolaget.se/produkt/vin/freixenet-mia-7676301/
7688401,https://www.systembolaget.se/produkt/vin/freixenet-mia-7688401/
7872401,https://www.systembolaget.se/produkt/vin/dr-loosen-rziger-wrzgarten-7872401/
7783401,https://www.systembolaget.se/produkt/vin/torell-pl-lid-7783401/
7780601,https://www.systembolaget.se/produkt/vin/torell-special-edition-7780601/
7986401,https://www.systembolaget.se/produkt/vin/logan-weemala-7986401/
7359501,https://www.systembolaget.se/produkt/vin/il-nespoli-7359501/
7596701,https://www.systembolaget.se/produkt/vin/borgogno-7596701/
7427301,https://www.systembolaget.se/produkt/vin/august-kesseler-7427301/
1241901,https://www.systembolaget.se/produkt/vin/casal-di-serra-classico-superiore-1241901/
7553501,https://www.systembolaget.se/produkt/vin/trapiche-7553501/
7534101,https://www.systembolaget.se/produkt/vin/ctes-du-rhne-7534101/
236802,https://www.systembolaget.se/produkt/vin/langhe-nebbiolo-236802/
239901,https://www.systembolaget.se/produkt/vin/langhe-rosso-239901/
7556301,https://www.systembolaget.se/produkt/vin/chteauneuf-du-pape-7556301/
233408,https://www.systembolaget.se/produkt/vin/ci-ci-di-bartolomei-233408/
7775301,https://www.systembolaget.se/produkt/vin/bolla-7775301/
7295901,https://www.systembolaget.se/produkt/vin/de-loree-7295901/
360101,https://www.systembolaget.se/produkt/vin/chteau-quinsac-360101/
362602,https://www.systembolaget.se/produkt/vin/chteau-plantier-rose-362602/
7780101,https://www.systembolaget.se/produkt/vin/prestige-des-sacres-7780101/
7780102,https://www.systembolaget.se/produkt/vin/prestige-des-sacres-7780102/
