productId,productNumber,sameProductDifferentSizes,productNameBold,productNameThin,productNumberShort,assortment,customerOrderSupplySource,customCategoryTitle,categoryLevel1,categoryLevel2,categoryLevel3,categoryLevel4,assortmentText,vintage,grapes,isNewVintage,country,originLevel2,originLevel1,originLevel3,originLevel4,originLevel5,brandOrigin,bottleCode,bottleText,packagingTypeCode,packagingLevel1,volume,parcelFillFactor,seal,vatCode,recycleFee,priceExclVat,priceInclVat,priceInclVatExclRecycleFee,priorPrice,comparisonPrice,originalSellStartDate,productLaunchDate,sellStartTime,producerName,producerDescription,production,cultivationArea,harvest,soil,supplierName,isSupplierTemporaryNotAvailable,isSupplierNotAvailable,backInStockAtSupplier,isDiscontinued,isTemporaryOutOfStock,isCompletelyOutOfStock,isOutOfStockAtDepot,restrictedParcelQuantity,isDefaultProduct,isRegionalRestricted,isNewInAssortment,isWebLaunch,isLimitedEdition,isHidden,isSearchable,isInAnyStoreSearchAssortment,isStoreOrderApplicable,isHomeOrderApplicable,isAgentOrderApplicable,usage,alcoholPercentage,tastingDate,tasteSymbols,tasteClockGroup,tasteClockGroupBitter,tasteClockGroupSmokiness,tasteClockBitter,tasteClockFruitacid,tasteClockBody,tasteClockRoughness,tasteClockSweetness,tasteClockCasque,tasteClockSmokiness,color,taste,aroma,rawMaterial,sugarContent,sugarContentGramPer100ml,additives,storage,preservable,isManufacturingCountry,isOrganic,isLightWeightBottle,isGlutenFree,isEthical,ethicalLabel,isKosher,isNaturalWine,isVeganFriendly,isInSelectedAssortment,isClimateSmartPackaging,isSustainableChoice,isDepotDelivered,availableNumberOfStores,additionalInformation,didYouKnowInformation,images,productNutritionHeaders,ingredients,allergens,tasteClocks,isDKI,supplyChainRestrictedParcelQuantity,supplyChainRestrictedParcelQuantityThreshold,navigationItems
1205402,7036001,[],Amarone della Valpolicella,Di Capo,70360,BS,supplier,"Rött vin, Kryddigt & Mustigt",Vin,Rött vin,Kryddigt & Mustigt,,Ordervaror,2014,,False,Italien,Valpolicella,Venetien,Amarone della Valpolicella,,,,Helbutelj,Flaska,BO,Flaska,750,1,Naturkork,1,0,222.4,278,278,279,370.67,2017-04-18T00:00:00,2017-04-18T00:00:00,10:00:00,Azienda Vincola Farina,,,,,,Hard On AB,False,False,,False,False,False,True,,True,False,False,False,False,False,True,False,True,True,True,Serveras vid cirka 18°C till rätter av mörkt kött eller till lagrade hårdostar.,15,2017-06-19T00:00:00,Nöt;Ost;Vilt;,,,,,10,10,9,,4,,"Mörk, rödblå färg.","Kryddig, nyanserad smak med inslag av fat, torkade körsbär, peppar, kryddnejlika, kokos och apelsinchoklad.","Kryddig, nyanserad doft med inslag av fat, torkade körsbär, peppar, kanel, lavendel och apelsinchoklad.",,8,0.8,,,,False,False,False,False,False,,False,False,False,False,False,False,False,0, ,,[],[],,SULFITER,"[{'key': 'TasteClockBody', 'value': 10}, {'key': 'TasteClockRoughness', 'value': 9}, {'key': 'TasteClockFruitacid', 'value': 10}]",False,,,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Rött vin', 'friendlyURL': 'vin/rott-vin'}, {'text': 'Kryddigt & Mustigt', 'friendlyURL': 'vin/rott-vin/kryddigt-mustigt'}]"
12107499,7352801,[],Ville di Antané,Valpolicella Ripasso,73528,FS,depot_supplier,"Rött vin, Kryddigt & Mustigt",Vin,Rött vin,Kryddigt & Mustigt,,Fast sortiment,2020,Corvina veronese;Corvinone;Rondinella,False,Italien,Valpolicella,Venetien,Valpolicella Ripasso,,,,Helbutelj,Flaska,BO,Flaska,750,1,Naturkork,1,0,92,115,115,,153.33,2018-04-10T00:00:00,2018-04-10T00:00:00,10:00:00,Le Ville di Antanè,,"Ripassometoden innebär att man efter den inledande jäsningens slut, blandar vinet med skalmassa från amarone- eller reciotoproduktion. På så vis får man en andra jäsning som bidrar med ytterligare alkohol och smakrikedom.",Valpolicella ligger norr om Verona i nordöstra Italien. Ursprungsbeteckningen Valpolicella Ripasso gäller enbart för viner gjorda med ripassometoden.,,,WineWorld AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,Serveras vid 16-18°C till rätter av lamm- eller nötkött.,13.5,2022-09-12T00:00:00,Lamm;Nöt;,,,,,10,8,8,,1,,"Mörk, röd färg.","Kryddig smak med inslag av körsbär, salvia, mogna jordgubbar, nötter och pomerans.","Kryddig doft med inslag av körsbär, salvia, mogna jordgubbar, kanel och pomerans.","Corvina veronese, corvinone och rondinella.",6,0.6,,,,False,False,False,False,False,,False,False,False,True,False,False,True,15, ,"Druvsorterna corvina, corvinone och rondinella odlas framförallt i Venetien i nordöstra Italien. Här ingår de bland annat i viner betecknade som ripasso och amarone, den söta recioto samt i den lättare vinstilen bardolino.","[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/12107499/12107499', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockBody', 'value': 8}, {'key': 'TasteClockRoughness', 'value': 8}, {'key': 'TasteClockFruitacid', 'value': 10}]",True,12,48,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Rött vin', 'friendlyURL': 'vin/rott-vin'}, {'text': 'Kryddigt & Mustigt', 'friendlyURL': 'vin/rott-vin/kryddigt-mustigt'}]"
12107708,7070501,[],Valpolicella Ripasso,Mezzo Monte,70705,FS,depot_supplier,"Rött vin, Kryddigt & Mustigt",Vin,Rött vin,Kryddigt & Mustigt,,Fast sortiment,2020,Rondinella;Corvinone;Corvina,False,Italien,Valpolicella,Venetien,Valpolicella Ripasso,,,,Helbutelj,Flaska,BO,Flaska,750,1,Naturkork,1,0,111.2,139,139,,185.33,2018-04-30T00:00:00,2018-04-30T00:00:00,10:00:00,Antiche Terre Venete,"Antiche Terre Venete har sitt säte i byn Valpantena i området Sezano, nära Verona. Vineriet grundades av Riccardo Degani och Luciano Sancassani och egendomen omfattar idag 50 hektar vingårdar, varav delar ligger på terrasserade odlingar. Fokus ligger på de druvsorter som traditionellt odlas i Veneto - corvina, rondinella och corvinone - men man odlar även internationella druvsorter som cabernet sauvignon.","Ripassometoden innebär att man efter den inledande jäsningens slut, blandar vinet med skalmassa från amarone- eller reciotoproduktion. På så vis får man en andra jäsning som bidrar med ytterligare alkohol och smakrikedom.",Valpolicella ligger norr om Verona i nordöstra Italien. Ursprungsbeteckningen Valpolicella Ripasso gäller enbart för viner gjorda med ripassometoden.,,,WineWorld AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,Serveras vid 16-18°C till rätter av lamm- eller nötkött.,13.5,2022-09-26T00:00:00,Lamm;Nöt;,,,,,9,7,7,,4,,"Mörk, röd färg.","Kryddig smak med inslag av fat, körsbär, kanel, skogshallon och vanilj.","Kryddig doft med inslag av fat, körsbär, kanel, oregano och vanilj.","Corvina, corvinone och rondinella.",5,0.5,,,,False,True,False,False,False,,False,False,False,True,False,False,True,374, ,"Druvsorterna corvina, corvinone och rondinella odlas framförallt i Venetien i nordöstra Italien. Här ingår de, förutom i ripassovinerna, även i viner betecknade som amarone, den söta recioto samt i den lättare vinstilen bardolino.","[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/12107708/12107708', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockRoughness', 'value': 7}, {'key': 'TasteClockFruitacid', 'value': 9}]",True,12,48,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Rött vin', 'friendlyURL': 'vin/rott-vin'}, {'text': 'Kryddigt & Mustigt', 'friendlyURL': 'vin/rott-vin/kryddigt-mustigt'}]"
1216712,7777401,[],Freixenet Prosecco,DOC,77774,FS,depot_supplier,"Mousserande vin, Vitt Torrt",Vin,Mousserande vin,Torrt vitt,,Fast sortiment,,Glera,False,Italien,Prosecco,Venetien,,,,,Helbutelj,Flaska,BO,Flaska,750,1,Naturkork,1,0,87.2,109,109,,145.33,2017-04-05T00:00:00,2017-04-05T00:00:00,10:00:00,Commercial Groupo Freixenet,Freixenet grundades i början av 1900-talet och dess bodega ligger strax utanför Barcelona i Katalonien. Familjeföretaget är idag en av världens största producenter av mousserande vin.,"Detta vin är gjort enligt tankmetoden, också känd som cuve close, charmatmetoden eller i Italien som autoclave. Tankmetoden innebär att den kolsyregivande jäsningen sker i en trycktank.",DOC-området Prosecco sträcker sig över områdena Veneto och Fruili Venezia Giulia i nordöstra Italien. ,,,Henkell Freixenet Sweden AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C som sällskapsdryck, aperitif, eller till lättare rätter av fisk och skaldjur.",11,2021-02-08T00:00:00,Aperitif;Fisk;Skaldjur;Sällskapsdryck;,,,,,9,4,,1,1,,Ljusgul färg.,"Fruktig smak med inslag av päron, honungsmelon, gröna äpplen och citrus.","Fruktig doft med inslag av päron, honungsmelon, gröna äpplen och citrus.",Glera.,16,1.6,,,,False,True,False,False,False,,False,False,False,True,False,False,True,100,Producenten uppger att detta är veganvänligt,Druvsorten glera kallades fram till 2009 prosecco. Glera används framförallt till mousserande viner.,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/1216712/1216712', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 4}, {'key': 'TasteClockFruitacid', 'value': 9}]",False,6,24,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Mousserande vin', 'friendlyURL': 'vin/mousserande-vin'}, {'text': 'Torrt vitt', 'friendlyURL': 'vin/mousserande-vin/torrt-vitt'}]"
1216714,7418901,[],Zecci,Valpolicella Ripasso Superiore,74189,FS,depot_supplier,"Rött vin, Kryddigt & Mustigt",Vin,Rött vin,Kryddigt & Mustigt,,Fast sortiment,2020,,False,Italien,Valpolicella,Venetien,Valpolicella Ripasso,,,,Helbutelj,Flaska,BO,Flaska,750,1,Naturkork,1,0,111.2,139,139,,185.33,2017-04-15T00:00:00,2017-04-15T00:00:00,10:00:00,Botter,Företaget är familjägt och grundades 1928 av Carlo Botter. Familjen äger 200 hektar vinodlingar och köper också druvor av kontrakterade vinodlare.,"Ripassometoden innebär att man efter den inledande jäsningens slut, blandar vinet med skalmassa från amarone- eller reciotoproduktion. På så vis får man en andra jäsning som bidrar med ytterligare alkohol och smakrikedom.",Valpolicella ligger norr om Verona i Venetien.,,,The Wine Team Global AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,Serveras vid 16-18°C till rätter av lamm- eller nötkött.,13.5,2022-07-13T00:00:00,Lamm;Nöt;,,,,,9,9,8,,8,,"Mörk, blåröd färg.","Kryddig, nyanserad smak med fatkaraktär, inslag av mörka körsbär, choklad, kryddnejlika, plommon och vanilj.","Kryddig, nyanserad doft med fatkaraktär, inslag av mörka körsbär, choklad, kryddnejlika, plommon, kaffe och vanilj.",,6,0.6,,,,False,True,False,False,False,,False,False,False,True,False,False,True,213,Producenten uppger att det är veganvänligt.,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/1216714/1216714', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockBody', 'value': 9}, {'key': 'TasteClockRoughness', 'value': 8}, {'key': 'TasteClockFruitacid', 'value': 9}]",True,12,48,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Rött vin', 'friendlyURL': 'vin/rott-vin'}, {'text': 'Kryddigt & Mustigt', 'friendlyURL': 'vin/rott-vin/kryddigt-mustigt'}]"
12231,741806,"[{'productNumber': '741801', 'volume': 750, 'bottleText': 'Flaska'}, {'productNumber': '741802', 'volume': 375, 'bottleText': 'Flaska'}]",Bollinger,Special Cuvée Brut,7418,FS,depot_supplier,Torr champagne,Vin,Mousserande vin,Torrt vitt,,Fast sortiment,,Pinot noir;Chardonnay;Pinot meunier,False,Frankrike,,Champagne,,,,,Magnum,Magnum,BO,Flaska,1500,4,Champagnekork-natur,1,0,959.2,1199,1199,,799.33,1996-12-02T00:00:00,1996-12-02T00:00:00,10:00:00,Bollinger,"Bollinger grundades 1829 och äger idag 165 hektar vingårdar, vilket täcker cirka 60 procent av firmans druvbehov. Företaget producerar cirka två miljoner flaskor årligen. Bollingers champagner domineras alltid av pinot noir.","Detta vin är gjort enligt traditionell metod vilket innebär att vinet har blivit mousserande via en andra jäsning på flaska. Första jäsningen sker på ståltank och små gamla ekfat. För att säkra kontinuitet av Bollingers husstil tillsätts cirka 55 procent vin från tidigare skördeår, varav 10 procent av ""reservevin"" som lagrats på magnumflaskor upp till 15 år.","Champagne är beläget i norra Frankrike, cirka 15 mil öster om Paris. Distriktet delas in i områdena Montagne de Reims, Vallée de la Marne, Côte des Blancs, Côte de Sézanne och Côte des Bar. 85 procent av druvorna till detta vin kommer från Grand Cru- och Premiere Cru lägen.",,,Arvid Nordquist Vin och Sprithandel,False,False,,False,False,False,False,,False,False,False,False,False,False,True,True,True,True,True,"Serveras vid 8-10°C som aperitif eller till rätter av fisk eller skaldjur, eller till ljust kött.",12,2021-05-06T00:00:00,Aperitif;Fisk;Fågel;Skaldjur;,,,,,10,6,,1,1,,"Ljus, gul färg.","Utvecklad, nyanserad, mycket frisk smak med inslag av gula äpplen, rostat bröd, torkade aprikoser, hasselnötter, vit choklad och grapefrukt.","Utvecklad, nyanserad doft med inslag av gula äpplen, rostat bröd, hasselnötter, torkade aprikoser, apelsinmarmelad och grapefrukt.","60% pinot noir, 25% chardonnay och 15% pinot meunier.",8,0.8,,Champagne som inte är årgångsbetecknad måste ha lagrats minst ett år på sin jästfällning innan degorgering. Följt av minst tre månader på flaska. Det här vinet har lagrats med sin jästfällning tre till fyra år innan degorgering.,,False,False,False,False,False,,False,False,False,True,False,False,True,85, ,"Vinerna från champagne är vanligen en blandning av druvsorterna chardonnay, pinot noir och pinot meunier. En champagne utan årgång, en så kallad Non Vintage eller NV, är en blandning av årgångar skapad för att vinet ska smaka likadant från år till år.","[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/12231/12231', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 6}, {'key': 'TasteClockFruitacid', 'value': 10}]",True,3,12,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Mousserande vin', 'friendlyURL': 'vin/mousserande-vin'}, {'text': 'Torrt vitt', 'friendlyURL': 'vin/mousserande-vin/torrt-vitt'}]"
12277611,7273901,"[{'productNumber': '7273904', 'volume': 200, 'bottleText': 'Flaska'}]",Freixenet,Italian Sparkling Rosé Extra Dry,72739,BS,supplier,"Mousserande vin, Rosé",Vin,Mousserande vin,Rosé,,Ordervaror,,,False,Italien,,Venetien,,,,,Helbutelj,Flaska,BO,Flaska,750,1,,1,0,87.2,109,109,,145.33,2018-04-16T00:00:00,2018-04-16T00:00:00,10:00:00,Commercial Groupo Freixenet,,,,,,Henkell Freixenet Sweden AB,False,False,,False,False,False,False,,False,False,False,False,False,False,True,False,True,True,True,"Serveras vid 8-10°C som aperitif, eller till sallad och fisk- kycklingrätter.",11,2019-07-23T00:00:00,Aperitif;Fisk;Fågel;Grönsaker;,,,,,10,4,,1,1,,"Blek, orangerosa färg.","Bärig, mycket frisk smak med inslag av rabarber, äppelblommor och röda vinbär.","Bärig doft med inslag av rabarber, äppelblommor och röda vinbär.",,12,1.2,,,,False,False,False,False,False,,False,False,False,False,False,False,False,0, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/12277611/12277611', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 4}, {'key': 'TasteClockFruitacid', 'value': 10}]",False,,,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Mousserande vin', 'friendlyURL': 'vin/mousserande-vin'}, {'text': 'Rosé', 'friendlyURL': 'vin/mousserande-vin/rose'}]"
1233190,7529401,[],Villa Puccini,Governo,75294,BS,supplier,"Rött vin, Fruktigt & Smakrikt",Vin,Rött vin,Fruktigt & Smakrikt,,Ordervaror,2018,Sangiovese;Cabernet sauvignon;Ciliegiolo,False,Italien,,Toscana,,,,,Helbutelj,Flaska,BO,Flaska,750,1,Naturkork,1,0,71.2,89,89,99,118.67,2017-05-11T00:00:00,2017-05-11T00:00:00,10:00:00,Castellani,,,,,,Nigab,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 16-18°C till rätter av lamm- eller nötkött, eller till smakrika vegetariska rätter.",14,2021-08-03T00:00:00,Lamm;Nöt;Grönsaker;,,,,,9,8,7,,8,,"Mörk, röd färg.","Fruktig, kryddig smak med fatkaraktär och liten sötma, inslag av korinter, torkade körsbär, mintchoklad och sötlakrits.","Fruktig doft med fatkaraktär, inslag av korinter, torkade körsbär, mintchoklad och tobak.","80% sangiovese, 10% ciliegiolo och 10% cabernet sauvignon.",10,1.0,,,,False,False,False,False,False,,False,False,False,False,False,False,False,13,Producenten uppger att detta är veganvänligt.,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/1233190/1233190', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockBody', 'value': 8}, {'key': 'TasteClockRoughness', 'value': 7}, {'key': 'TasteClockFruitacid', 'value': 9}]",True,,,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Rött vin', 'friendlyURL': 'vin/rott-vin'}, {'text': 'Fruktigt & Smakrikt', 'friendlyURL': 'vin/rott-vin/fruktigt-smakrikt'}]"
12413596,7602601,[],Cuvée Uddevalla,Premier Cru,76026,BS,supplier,Torr champagne,Vin,Mousserande vin,Torrt vitt,,Ordervaror,,Chardonnay;Pinot noir;Pinot meunier,False,Frankrike,,Champagne,,,,,Helbutelj,Flaska,BO,Flaska,750,1,,1,0,293.6,367,367,,489.33,2018-04-23T00:00:00,2018-04-23T00:00:00,10:00:00,Alain Bernard,,,,,,"Wine Selection, Amongré AB",False,False,,False,False,False,True,,True,True,False,False,False,False,True,True,True,False,False,"Serveras vid 8-10°C som aperitif, eller till rätter av fisk och skaldjur.",12,2018-05-28T00:00:00,Aperitif;Fisk;Skaldjur;,,,,,10,5,,1,1,,Gul färg.,"Fruktig, mycket frisk smak med inslag av gula äpplen, rostat bröd, choklad och apelsin.","Fruktig doft med inslag av gula äpplen, rostat bröd, choklad och apelsin.","60% chardonnay, 35% pinot noir och 5 % pinot meunier.",7,0.7,,,,False,False,False,False,False,,False,False,False,False,False,False,False,2, ,,[],[],,Sulfiter,"[{'key': 'TasteClockSweetness', 'value': 1}, {'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 10}]",False,,,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Mousserande vin', 'friendlyURL': 'vin/mousserande-vin'}, {'text': 'Torrt vitt', 'friendlyURL': 'vin/mousserande-vin/torrt-vitt'}]"
12413597,7349801,[],Casteloro,Valpolicella Ripasso Superiore,73498,FS,depot_supplier,"Rött vin, Kryddigt & Mustigt",Vin,Rött vin,Kryddigt & Mustigt,,Fast sortiment,2020,,False,Italien,Valpolicella,Venetien,,,,,Helbutelj,Flaska,BO,Flaska,750,1,Naturkork,1,0,79.2,99,99,,132,2018-04-18T00:00:00,2018-04-18T00:00:00,10:00:00,Fields Wine Company AB,,"Ripassometoden innebär att man efter den inledande jäsningens slut, blandar vinet med skalmassa från amarone- eller reciotoproduktion. På så vis får man en andra jäsning som bidrar med ytterligare alkohol och smakrikedom.",Valpolicella ligger norr om Verona i nordöstra Italien.,,,Fields Wine Company AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,"Serveras vid 16-18°C till rätter av lamm- eller nötkött, eller till smakrika vegetariska rätter.",13,2022-06-20T00:00:00,Lamm;Nöt;Grönsaker;,,,,,9,7,7,,8,,"Mörk, blåröd färg.","Kryddig smak med fatkaraktär, inslag av mörka körsbär, choklad, plommon och vanilj.","Kryddig doft med fatkaraktär, inslag av mörka körsbär, mintchoklad, plommon och vanilj.",,8,0.8,,,,False,False,False,False,False,,False,False,False,True,False,False,True,436, ,,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/12413597/12413597', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockRoughness', 'value': 7}, {'key': 'TasteClockFruitacid', 'value': 9}]",False,12,48,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Rött vin', 'friendlyURL': 'vin/rott-vin'}, {'text': 'Kryddigt & Mustigt', 'friendlyURL': 'vin/rott-vin/kryddigt-mustigt'}]"
12413598,7166201,[],Chianti,Castelsina,71662,FS,depot_supplier,"Rött vin, Kryddigt & Mustigt",Vin,Rött vin,Kryddigt & Mustigt,,Fast sortiment,2020,Sangiovese,False,Italien,Chianti,Toscana,,,,,Helbutelj,Flaska,BO,Flaska,750,1,Naturkork,1,0,63.2,79,79,89,105.33,2018-04-18T00:00:00,2018-04-18T00:00:00,10:00:00,Cantina Senesi Aretini,"Kooperativet Cantina Senesi Aretini grundades 1971 av 30 olika producenter i Toscana. Idag har man 235 medlemmar som tillsammans förfogar över 350 hektar vingårdar. Förutom de inhemska druvsorterna sangiovese, canaiolo, trebbiano och malvasia odlar man även internationella druvsorter som merlot, cabernet och chardonnay.",,DOCG Chianti ligger söder om Florens i Toscana.,,,Fields Wine Company AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,Serveras vid 16-18°C till rätter av lamm- eller nötkött.,13.5,2021-06-08T00:00:00,Lamm;Nöt;,,,,,9,8,8,,8,,"Mörk, blåröd färg.","Kryddig, fruktig smak med fatkaraktär, inslag av mörka körsbär, salvia, hallon, kanel och choklad.","Kryddig, fruktig doft med fatkaraktär, inslag av mörka körsbär, salvia, hallon, choklad och kanel.",Sangiovese.,<3,"<0,3",,,,False,True,False,False,False,,False,False,False,True,False,False,True,161, ,"Sangiovese är den viktigaste druvan i Italien och odlas på cirka 71 000 hektar. Druvans namn är hämtat från latin, sangius jovis - Jupiters blod.","[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/12413598/12413598', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockBody', 'value': 8}, {'key': 'TasteClockRoughness', 'value': 8}, {'key': 'TasteClockFruitacid', 'value': 9}]",False,12,48,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Rött vin', 'friendlyURL': 'vin/rott-vin'}, {'text': 'Kryddigt & Mustigt', 'friendlyURL': 'vin/rott-vin/kryddigt-mustigt'}]"
12413601,7345601,[],Replica,Zinfandel Old Vines,73456,FS,depot_supplier,"Rött vin, Fruktigt & Smakrikt",Vin,Rött vin,Fruktigt & Smakrikt,,Fast sortiment,2020,Zinfandel,False,Italien,,Apulien,,,,,Helbutelj,Flaska,BO,Flaska,750,1,Skruvkapsyl,1,0,63.2,79,79,89,105.33,2018-04-23T00:00:00,2018-04-23T00:00:00,10:00:00,Fields Wine Co,,,"Apulien, eller Puglia som regionen heter på italienska, ligger på den syditalienska klacken. ",,,Fields Wine Company AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,Serveras vid cirka 16°C som sällskapsdryck eller till grillade rätter av ljust kött.,14,2021-10-25T00:00:00,Fågel;Fläsk;Sällskapsdryck;,,,,,8,7,5,,10,,"Mörk, blåröd färg.","Mycket fruktig smak med liten sötma och tydlig fatkaraktär, inslag av vanilj, björnbär, kaffe, kokos och choklad.","Mycket fruktig doft med tydlig fatkaraktär, inslag av björnbär, choklad, plommon, kaffe och vanilj.",Zinfandel.,8,0.8,,,,False,True,False,False,False,,False,False,False,True,False,False,True,117, ,Druvsorten zinfandel är identisk med den italienska druvan primitivo. Dessa druvor härstammar i sin tur från den kroatiska druvan crljenak kastelanski.,"[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/12413601/12413601', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockBody', 'value': 7}, {'key': 'TasteClockRoughness', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 8}]",False,12,48,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Rött vin', 'friendlyURL': 'vin/rott-vin'}, {'text': 'Fruktigt & Smakrikt', 'friendlyURL': 'vin/rott-vin/fruktigt-smakrikt'}]"
12413612,7052101,"[{'productNumber': '7052106', 'volume': 1500, 'bottleText': 'Magnum'}, {'productNumber': '7052108', 'volume': 3000, 'bottleText': 'Flaska'}, {'productNumber': '7052110', 'volume': 6000, 'bottleText': 'Flaska'}, {'productNumber': '7052111', 'volume': 18000, 'bottleText': 'Melchior'}]",The Butcher,Pinot Noir,70521,FS,depot_supplier,"Rött vin, Kryddigt & Mustigt",Vin,Rött vin,Kryddigt & Mustigt,,Fast sortiment,2021,Pinot noir,False,Österrike,,Burgenland,,,,,Helbutelj,Flaska,BO,Flaska,750,1,,1,0,135.2,169,169,,225.33,2018-04-23T00:00:00,2018-04-23T00:00:00,10:00:00,Schwarz,"Hans Schwarz, en slaktare i staden Andau, startade sin vinproduktion som en hobby. Familjen har odlat druvor i området i flera generationer men merparten har sålts till ett lokalt kooperativ. Vinerna under egen etikett började han göra efter att 1994 ha uppmuntrats av vinmakaren Alois Kratcher och Manfred Krakl. Fokus ligger på röda viner av druvsorterna zweigelt och pinot noir.",,"Regionen Burgenland ligger i landets östra del, nära gränsen till Ungern. Den består av fyra deldistrikt: Neusiedlersee, Neusiedlersee-Hügelland, Mittelburgenland och Südburgenland.",,,Lively Wines Sweden AB,False,False,,False,False,False,False,,True,False,False,False,False,False,True,True,True,True,True,Serveras vid cirka 16°C till rätter av feta eller vilda fåglar eller till rätter av fläsk- eller lammkött.,13,2022-06-20T00:00:00,Fågel;Fläsk;Lamm;,,,,,10,5,5,,8,,Blåröd färg.,"Kryddig, nyanserad smak med fatkaraktär, inslag av skogshallon, nougat, jordgubbar, sandelträ, örter och körsbär.","Kryddig, nyanserad doft med fatkaraktär, inslag av skogshallon, sandelträ, blåbär, choklad och jordgubbar.",Pinot noir.,<3,"<0,3",,,,False,False,False,False,False,,False,False,False,True,False,False,True,381,Producenten uppger att detta vin är veganvänligt.,"Pinot noir är en av de druvsorter som har odlats längst av människan. Forskning påvisar att den blev kultiverad för cirka 2 000 år sedan. Det är en känslig och svårodlad druva som blivit mer och mer populär de senaste decennierna. Idag odlas pinot noir med framgång i de flesta svala klimat i vinvärlden. Exempelvis i norra Kalifornien, Nya Zeeland, Australien och i Bourgogne där den har sin hemvist.","[{'imageUrl': 'https://product-cdn.systembolaget.se/productimages/12413612/12413612', 'fileType': None, 'size': None}]",[],,Sulfiter,"[{'key': 'TasteClockBody', 'value': 5}, {'key': 'TasteClockRoughness', 'value': 5}, {'key': 'TasteClockFruitacid', 'value': 10}]",False,12,48,"[{'text': 'Vin', 'friendlyURL': 'vin'}, {'text': 'Rött vin', 'friendlyURL': 'vin/rott-vin'}, {'text': 'Kryddigt & Mustigt', 'friendlyURL': 'vin/rott-vin/kryddigt-mustigt'}]"
